,text,label
5008,A Complete Timeline of Brad Pitt and Jennifer Aniston's Relationship,0
5009,Maks Chmerkovskiy Skipped DWTS Due to a 'Chemistry Issue' With Partner Vanessa Lachey,0
5010,Kate Middleton and Prince William May Be Celebrating Prince George’s Birthday on This Caribbean Island,0
5011,Brad Pitt’s Divorce From Angelina Jolie Reportedly ‘Took A Toll’ On His Looks,0
5012,Meryl Streep Is Shocked Tom Hanks Hasn't Been Oscar-Nominated Since 2001,0
5013,Rumor Bust! Katie Holmes Did NOT Breakup with Jamie Foxx for Joshua Jackson,0
5014,Brad Pitt Dating Rumors: Actor's Rep Denies Rumors of Romance With Halle Berry,0
5015,Faith Hill’s Hell: Throat Cancer Horror Resurfaces — As Husband Tim McGraw Collapses,0
5016,Channing Tatum Forbids ‘Magic Mike Live’ Dancers From Sex With Audience Members?,0
5017,"Mel B: I'm Seeking Treatment After Relationship 'Turmoil,' Messy Divorce",0
5018,Jenna Dewan Says Her Divorce From Channing Tatum Was “a Positive Thing”,0
5019,Miley Cyrus and Liam Hemsworth split for a second time: Reports,0
5020,"Roger Ailes Movie: Nicole Kidman, Margot Robbie Join Charlize Theron | THR News",0
5021,Hugh Jackman Plans To Get Fat Now That He’s Done Playing Wolverine,0
5022,Is Angelina Jolie Getting Style Inspiration From Selena Gomez To ‘Lure’ Brad Pitt? Wild New Report,0
5023,Caitlyn Heads to the Capitol: Jenner Rep Addresses Reports of Inaugural Dance with Trump,0
5024,"Gwen Stefani & Blake Shelton: Why Friends & Family Suspect A Secret, Summer Wedding",0
5025,Ryan Phillippe Furious Over Katy Perry Dating Rumors: Stop ‘Flying’ Over My House,0
5026,"Why Meghan Markle and Kate Middleton Are Friendly, but Not BFFs",0
5027,Sarah Jessica Parker Would Like a Few Words With Carrie Bradshaw,0
5028,Kate Middleton Forbids Prince William From Solo Travel Following His Recent Flirty Ski Trip,0
5029,Meghan Markle just proved her dominance over Kate Middleton -- and it could be worth up to $1.4 billion to the British economy,0
5030,Tom Hiddleston’s GQ Interview Not ‘Pre-Approved’ By Taylor Swift,0
5031,Gwen Stefani & Blake Shelton Secretly Married? Why They Call Each Other ‘Husband & Wife’,0
5032,David and Victoria Beckham Shoot Down Divorce Rumors: 'Fake News Fueled by Social Media',0
5033,"Cher says musical about her life didn’t want to make her gouge her eyes out. That’s good, right?",0
5034,Reese Witherspoon Comforting Nicole Kidman Amid Keith Urban Marriage Problems ,0
5035,Harrison Ford Did Snub Carrie Fisher ’ s Funeral Over Affair Revelation  Report,0
5036,Denzel Washington Is Making Sense,0
5037,Are Katie Holmes & Jamie Foxx Expecting A Baby? New Report Claims They Want To Start A Family,0
5038,Basic Instinct,0
5039,Courteney Cox Did Not Go On ‘Tirade’ About Pal Jennifer Aniston [Debunked],0
5040,"Keith Urban Upset About Nicole Kidman, Colin Farrell Friendship?",0
5041,Keeping up with the Kardashian pregnancy rumors: A timeline,0
5042,Did Kevin Bacon really say we're 'blessed' with Trump presidency?,0
5043,Brad Pitt 'not in a relationship with Neri Oxman,0
5044,Kendall Jenner Caught Kissing And Straddling Anwar Hadid For Two Hours Following CFDA Awards,0
5045,Katy Perry and Orlando Bloom Cozy Up for a Selfie at Colosseum in Rome,0
5046,Rihanna And Hassan Jameel Romance Timeline,0
5047,"Taylor Swift, Joe Alwyn Hold Hands on Dinner Date in London",0
5048,Angelina Jolie moves family closer to Brad Pitt,0
5049,"Jimmy Fallon, James Corden React to Royal Wedding | THR News",0
5050,Goldie Hawn & Kurt Russell Get Into Screaming Match In Malibu,0
5051,"Kelly Ripa, Ryan Seacrest Feuding After “Honeymoon’s Over”?",0
5052,Nicole Kidman and Keith Urban take PDA to a new level on Cannes red carpet,0
5053,"Kylie Jenner 'Very Protective' of Stormi, Bonding with Chicago",0
5054,Omarosa: ‘Celeb Apprentice’ Alum Hospitalized After White House Injury — Report,0
5055,Maddox Jolie-Pitt Is Rejecting the Spotlight Amid Brad Pitt and Angelina Jolie's Custody Battle (EXCLUSIVE),0
5056,49 Celebrities Remember The 49 Pulse Nightclub Victims In Moving Memorial Video,0
5057,Brad Pitt Stand Up,0
5058,Are Justin Bieber and Hailey Baldwin Already Married? See Band She's Wearing,0
5059,Jennifer Aniston Did NOT “Turn To Ex” Gerard Butler Amid “Marriage Meltdown”,0
5060,Vanessa Kirby shoots down Tom Cruise marriage rumors,0
5061,A Timeline of Gwen Stefani & Blake Shelton's Relationship,0
5062,Gerard Butler,0
5063,Gwen Stefani Is Still Smitten With Blake Shelton and 'Has Never Once' Tried to Change Him (Exclusive),0
5064,Kate: 'Yes I'm having two girls',0
5065,Dry Goods Economist,0
5066,"Jennifer Aniston, Brad Pitt 2018: No Rom-Com Reunion, No Engagement for Justin Theroux's and Angelina Jolie's Former Spouses",0
5067,Pregnant & Alone? Bradley Cooper & Fianceé Irina Shayk’s ‘Relationship On The Rocks’,0
5068,Broadway Alum & Oscar Nominee Emma Stone Eyes La La Land Movie Musical,0
5069,"Ellen DeGeneres gives waitress $10,000: Server gets big tip after picking up soldiers' tab",0
5070,Celebrities Slam Donald Trump Over Mika Brzezinski Facelift Tweet,0
5071,Russell Crowe breaks his silence on his 'relationship' with Terri Irwin,0
5072,Celebrity Pastor Rich Wilkerson Jr. Praises Justin Bieber for Having a 'Heart of Gold',0
5073,Twitter community mourns with Lea Michele,0
5074,Connecting People Through News,0
5075,Rachel Weisz Net Worth,0
5076,"Meghan, Duchess of Sussex",0
5077,Patton Oswalt Slammed For Politicizing Las Vegas Shooting,0
5078,Kendall & Kylie Jenner: Why They’re Urging Caitlyn Not To Do Nude Pictorial,0
5079,Brad Pitt's 'near breakdown',0
5080,"Jennifer Aniston And Katy Perry Not Fighting Over Orlando Bloom, According To ‘Gossip Cop’",0
5081,"Hugh Hefner Death Not Being Investigated As Murder, Despite Report",0
5082,All the Details on Kristen Stewart and Robert Pattinson's Surprise Reunion,0
5083,Brad Pitt: He Had A Blast Playing With Kids During Secret Cambodian Family Reunion,0
5084,Jennifer Aniston's torment: What has Ange done?,0
5085,Manchester attack: Read Ariana Grande's statement in full as she announces benefit concert,0
5086,"Sorry, Brad Pitt Isn't Ready To Date After Angelina Jolie Split",0
5087,Jennifer Aniston  Brad Pitt Married In Secret ,0
5088,Rihanna & Hassan Jameel Photographed On Vacation After Split Rumors,0
5089,Justin Theroux Reacts to Jennifer Aniston Being Dragged into Brad Pitt and Angelina Jolie’s Divorce News,0
5090,"Robert Pattinson, FKA twigs reportedly call off wedding",0
5091,Mila Kunis,0
5092,"Gwen Stefani Acting Like She’s Pregnant, Says Source: She’s Hoping For 1st Daughter With Blake",0
5093,Bitter Blood! Kim Kardashian In A ‘Jealous Rage’ Over Jennifer Lawrence,0
5094,Why Kourtney Kardashian's 24-Year-Old Boyfriend Was Spotted Getting Cozy This Week With Leonardo DiCaprio's 20-Year-Old Model Girlfriend,0
5095,Where Do The Kardashians Live? Kim Kardashian’s House is Huge!,0
5096,"Bizarre behaviour, drug-taking and wandering round naked: Why Britney could lose her children",0
5097,The look of love: Katie Holmes and Jamie Foxx pack on the PDA in rare public appearance at pre-Grammys gala,0
5098,Beyonce Welcomes a ‘Sing-Off’ With Wendy Williams After Auto-Tune Slam,0
5099,"VIDEO: Fifth Harmony Perform, Play 'Flinch' on LATE LATE SHOW Video",0
5100,Selena and Justin spend Thanksgiving apart: Trouble in paradise?,0
5101,Was Kanye involved with Amanda Lepore before Kim K.?,0
5102,Is Demi Lovato Upset About Meghan Trainor Performing The 'Smurfs' Movie Song?,0
5103,"Despite Claims, Jennifer Aniston And Justin Theroux Did Not Fight At Orlando Bloom’s Birthday Celebration",0
5104,The Enduring Appeal of the Fairy-Tale Wedding,0
5105,JAY-Z – Lucifer,0
5106,  Mariah Carey NOT Disneyland Diva  Despite Report,0
5107,Kim Kardashian & Kanye West Divorcing After Surrogate Baby Born? Why $1B Marriage Is Reportedly Over,0
5108,Ashton Kutcher Rocked By Danny Masterson Firing: ‘He’s Trying To Protect The Show’,0
5109,Kim Kardashian New Baby Girl Name Is Chicago,0
5110,"Maksim Chmerkovskiy, Peta Murgatroyd & Baby Are 'All Okay' After Intruder Tried to Break into Their L.A. Home",0
5111,"Meryl Streep And Nicole Kidman Feud On ‘Big Little Lies’ Set, Reports ‘Closer Weekly’",0
5112,Kim Kardashian & Kanye West Trial Separation? Sleeping In Separate Rooms — Report,0
5113,"People Are Accusing Meghan Markle Of Starving Herself For The Wedding, & It's Hugely Problematic",0
5114,How the Church of Scientology seemingly protected Danny Masterson amid rape allegations,0
5115,"Matt Lauer made at least $100 million before he got fired — and he bought a horse farm, a waterfront estate, and a co-op in Bernie Madoff's old building",0
5116,Iggy Azalea Shoots Down Rumors She’s Dating Odell Beckham Jr.,0
5117,Kim Kardashian & Kanye West Return from Lakeside Getaway for 'Happy' Date Night in Malibu: Source,0
5118,Kelly Ripa & Ryan Seacrest Get Last Laugh On Megyn Kelly,0
5119,13 Reasons Why,0
5120,"Leonardo DiCaprio seen cozying up to Al Pacino’s step-daughter, Camila Morrone, during the Eminem show at Coachella",0
5121,"Jordan Feldstein, Maroon 5 Manager and Brother of Jonah Hill, Dies – Variety",0
5122,John Mayer Using Breakup Song To Win Katy Perry Back?: He’s Been Calling Her,0
5123,Newly Engaged Katharine McPhee Explains How David Foster Proposed,0
5124,"Debunking the week's tabloid stories: Dec. 22, 2017",0
5125,Brad Pitt Is ‘Absolutely Smitten’ With MIT Professor Neri Oxman,0
5126,'Justin Bieber and Selena Gomez are moving in together and couldn't be happier',0
5127,Catherine Oxenberg Is Writing a Book About the Group She Claims 'Brainwashed' Her Daughter,0
5128,Kylie Jenner & Travis Scott: Their Super Cute & Effective Method Of Putting Stormi To Sleep,0
5129,Fake News About Jim Carrey Starring In Terence McKenna Movie,0
5130,Tony Awards 2017: Complete Winners List,0
5131,Rihanna At Crop Over Festival: Why She Decided To Leave Love Hassan Behind,0
5132,Ariana Grande Shut Down Pregnancy Rumors In A Series Of Hilarious Tweets,0
5133,Brad Pitt's Dating History: 15 Surprising & Unforgettable Romances,0
5134,Is Meghan Markle At The Centre Of A Feud Between Amal Clooney And Angelina Jolie?,0
5135,Kanye West Thought Kim Kardashian Might Divorce Him Over Slavery Comments,0
5136,Blake Who? Shelton Pushed Aside By Rabid Meghan Markle Fanatics!,0
5137,The Simple Reason Margot Robbie Doesn't Wear A Wedding Ring Every Day,0
5138,Justin Theroux Pursuing Emma Stone Following Jennifer Aniston Split?,0
5139,See Kathie Lee Gifford debut her new song ‘He Saw Jesus’ on TODAY,0
5140,Joe Jonas 'lucky' his fiancee let's him do his own thing,0
5141,Kourtney Kardashian was 'on verge of mental breakdown' over Scott Disick split,0
5142,Meghan Markle's Royal Wedding Look,0
5143,Sarah Jessica Parker shares video of Justin Bieber at Jingle Ball,0
5144,Sharon Osbourne Apologizes To Justin Bieber: “I Was Wrong” To “Attack” You,0
5145,Is Kendall Jenner really at war with Emily Ratajkowski?,0
5146,Ellen DeGeneres Caught With Mystery Brunette Date - Portia de Rossi Break-Up Rumors Gain Momentum (PHOTOS),0
5147,Justin Bieber ‘Super Proud’ Of How Madison Beer Handled Period Stain Drama: ‘Own It’,0
5148,Wedding of Prince Harry and Meghan Markle,0
5149,"Julia Roberts and Danny Moder's Marriage Is ""Hanging by a Thread"" — Will They Divorce?",0
5150,Selena Gomez ‘Chose Happiness’ Over Justin Bieber,0
5151,Ashton Kutcher has guys' night with 'That '70s Show' bros Wilmer Valderrama and Danny Masterson,0
5152,"Nicole Kidman, Reese Witherspoon Not “Best Frenemies,” Despite Report",0
5153,Pippa Middleton Keeps Channeling Kate at Wimbledon,0
5154,Is Blake Griffin Part Of A Kardashian Curse?,0
5155,Here's Where Things Stand With Kim Kardashian and Kanye West,0
5156,Sofia Richie looks the double of Kourtney Kardashian as she lunches with Scott Disick,0
5157,Fergie denies organising Beckhams' Buckingham Palace party,0
5158,Justin Bieber & Selena Gomez Getting Married Secretly? JELENA Engaged? & video,0
5159,Angelina Jolie,0
5160,"Gwen Stefani & Blake Shelton: Why Friends & Family Suspect A Secret, Summer Wedding",0
5161,Jennifer Garner & Josh Duhamel Dating: Why Ben Affleck Feels ‘Threatened’ By The Rumor,0
5162,Ellen DeGeneres cuddles up to wife Portia de Rossi on Instagram,0
5163,Mel C refusing Spice Girls 2016 reunion without Victoria Beckham,0
5164,Inside Jennifer Aniston and Justin Theroux's $240 Million Empire,0
5165,Prince Harry to blame for Meghan Markle shutting down blog?,0
5166,Kourtney Kardashian 'frustrated' by 'jealous' beau Younes Bendjima,0
5167,Chris Pratt ‘Heartbroken’ Over Anna Faris’ New Romance With Michael Barrett — ‘It’s Painful’,0
5168,Brad Pitt is ‘quietly dating’ as he has ‘secret meeting’ with Jennifer Aniston,0
5169,Katie Holmes And Jamie Foxx’s Relationship Is Nothing More Than A ‘Booty Call’?,0
5170,Fifty Shades Freed: How Jamie Dornan and Dakota Johnson REALLY feel about each-other,0
5171,Victory for Brad: 'Angelina hands over the kids',0
5172,Was That Fake? - Jay-Z & Jesus,0
5173,NBC TODAY Show: John Kerry Heads to France Amid Criticism of Obama,0
5174,Is Nicole Kidman taking pole dancing class to boost her sex life with Keith Urban?,0
5175,Kourtney Kardashian thinks Sofia Richie is 'young' for Scott Disick,0
5176,Taylor Kinney has a new girlfriend after Lady Gaga split,0
5177,Blake Shelton & Gwen Stefani ‘Stronger Than Ever’ After Miranda Lambert’s New Romance,0
5178,Star: Nicole Kidman asks waiters to only bring her half of the meals she orders,0
5179,Kim Kardashian Recalls 'Tough Conversation' With Khloé About Tristan Thompson Cheating Scandal,0
5180,Taylor Swift and Boyfriend Joe Alwyn Are 'Very Much in Love',0
5181,"Catherine, Duchess of Cambridge",0
5182,Meghan Markle Chose Royalty Over Being An ‘Angel’,0
5183,Jennifer Aniston 'knew it was a matter of time before ex-husband Brad Pitt split from Angelina Jolie',0
5184,Selena Gomez And Justin Bieber Back Together; Couple Secretly Got Married In The Caribbean?,0
5185,Lockdown! Kevin Hart’s Wife Puts Him On Lifelong Curfew After Cheating Scandal,0
5186,Melissa McCarthy On Why She 'Roots For' Online Trolls,0
5187,Madonna on Motherhood Quotes,0
5188,Matt Lauer throws Megyn Kelly under the bus,0
5189,Nick Cannon on quitting 'America’s Got Talent': 'One of the best decisions I ever made in my career',0
5190,Cate Blanchett & Andrew Upton are fine… after he got friendly with a 27-year-old,0
5191,"Katie Holmes, Jamie Foxx Battling Over Prenup?",0
5192,Mario Lopez admits: 'I cheated on Ali Landry days before our wedding',0
5193,"From Beyoncé to Selena Gomez, Here's What 25 Celebrities Wore to Their Friends' Weddings",0
5194,Angelina Jolie Rejected Jennifer Aniston's Invite to Have Dinner Together (EXCLUSIVE),0
5195,"J.J. Watt, Tyler Perry, Jamie Foxx and More Celebrities Give Big to Relief Funds for Deadly Texas Floods",0
5196,Brad Pitt Is Being Urged By His Mother Jane To Fight Angelina Jolie For His Children’s Custody,0
5197,Jennifer Aniston Plastic Surgery- Celebrity Cosmetic Surgeries,0
5198,The Weeknd Instigated Breakup With Selena Gomez,0
5199,Kate Middleton Cries For Help: Admits To Feeling Lonely And Isolated,0
5200,Kris Jenner Orders Emergency Family Meeting Over Rob Kardashian Crisis,0
5201,Famous Celebrity Couples That Began as Secret Affairs,0
5202,"HollywoodLife Weasels Out Of Fake Rihanna, Hassan Jameel Stories With Phony Leonardo DiCaprio Claim",0
5203,'ye' could be Kanye West's most important album,0
5204,Female First Forum,0
5205,DWTS: Maks Chmerkovskiy & Vanessa Lachey's Behind the Scenes Interactions,0
5206,Twilight Saga movie props are going up for auction,0
5207, Cancer Crisis Is Tabloid BaitAndSwitch,0
5208,Matt Lauer's Famous Friends Don't Want to Be Associated With Him Following Sex Scandal (REPORT),0
5209,Blake Shelton Jokes Gwen Stefani ‘Gave Birth To Twins Yesterday’ [Video],0
5210,Kim Kardashian and Kanye West Name Baby No. 3 Chicago West,0
5211,Brad Pitt and Angelina Jolie Divorce Details,0
5212,Meghan Markle's secret boyfriend Steve Lepore,0
5213,Accelerated Reader Quiz List - Reading Practice,0
5214,Angelina and Brad Pitt are 'consciously re-coupling',0
5215,Kanye West ‘Touchy Feely’ With Candace Owens At Listening Party — And Kim Was There!,0
5216,Ellen DeGenres’s wife Portia de Rossi slits wrists over marriage problems,0
5217,Gwen Stefani Admits Vegas Residency Is The ‘End’ Of Her Musical ‘Journey’: Settling Down With Blake?,0
5218,Kim Kardashian Yelled At Kanye West For Overtipping Movers?,0
5219,George Clooney Begging Amal For More Babies ,0
5220,VP Mike Pence just left an NFL game early to protest a protest he doesn't seem to understand,0
5221,Faith Hill,0
5222,Katy Perry Dating Robert Pattinson,0
5223,Beyonce News on Twins Plus Instagram and Jay Z Updates,0
5224,Is Montia Sabbag Pregnant With Kevin Hart’s Baby?,0
5225,Lesbian Lovers? Inside Drew Barrymore & Kristen Stewart’s Flirt-a-thon,0
5226,Eva Longoria Has Never Looked Happier at 43: Inside Her Road to Motherhood,0
5227,Khloe Kardashian seems to have well and truly shut down Tristan Thompson marriage rumours,0
5228,Caitlyn Jenner Moving to Idaho,0
5229,No Cinderella: Margo Jefferson on the real Meghan Markle,0
5230,Kendall Jenner Can't Help But Make The KUWTK Cameramen Cry,0
5231,EXCLUSIVE: Charlie Hunnam Explains Why He Didn't Speak to Robert Pattinson on Set: 'We Were Just Playing the G,0
5232,Robert Pattinson Charlie Hunnam Lost City Of Z,0
5233,selena gomez,0
5234,Is Bradley Cooper Really Singing in A Star Is Born?,0
5235,Marriage Meltdown! Cheryl Hines ‘In Over Head’ With Sex Freak RFK Jr.,0
5236,A Guide to the Increasingly Intense Brad Pitt–Angelina Jolie Divorce Drama,0
5237,Brad Pitt Spoiling Maddox & Pax With A Surprise Trip To Coachella?,0
5238,Teen Choice Awards Nominations 2017: First Wave Of Nominees – Full List!,0
5239,Barack Obama Day,0
5240,PICS Sarah Jessica Parker Cozies Up To Mystery Man In Italy,0
5241,Khloe Kardashian Recalls Being in Delivery Room When Kylie Jenner Gave Birth,0
5242,The National Enquirer Published a Fake Death Photo of George Michael,0
5243,Caitlyn Jenner Caught On Dinner Date With Ex Girlfriend Candis Cayne,0
5244,Boy George Pays Justin Bieber a ‘Beautiful’ Backhanded Compliment,0
5245,Angelina Jolie Reportedly Pouring Her Heart Out About Brad Pitt To Kate Middleton,0
5246,  Jennifer Aniston   Brad Pitt Friends NOT Urging Fairy Tale Ending Fairy Tale Ending Despite Reports,0
5247,Human trafficking: Girl brought to UK aged 5 kept as slave for a decade and beaten,0
5248,Donald Trump Jr. releases email exchange: Celebrities on Twitter react,0
5249,"Debunking the week's tabloid stories: July 6, 2018",0
5250,Anna Faris’ Dad Reveals Truth Behind Shocking Split From Chris Pratt,0
5251,Ellen DeGeneres and Portia de Rossi Exchange Loving Anniversary Tributes in Celebration of Nine Years of Marriage,0
5252,Channing Tatum and Jenna Dewan Tatum announce separation,0
5253,8 Reasons Why Rihanna and Drake Could Be the Next Beyoncé and Jay Z,0
5254,Are Gwen Stefani & Blake Shelton Engaged In 2017? The Couple Has Been Going Strong For Years,0
5255,Why Fans Are Upset About Kim Kardashian's Comments On Her Own Body,0
5256,"Drake, Jennifer Lopez, and Alex Rodriguez: The Lopsided Love Triangle",0
5257,Selena Gomez finally opens up about her relationship with The Weeknd,0
5258,Miley Cyrus: Her Parents’ Advice On Her Future Wedding To Liam Hemsworth,0
5259,Everything We Know About Justin Bieber and Hailey Baldwin's Wedding,0
5260,Here Are All The Things Caitlyn Jenner Says About Kris Jenner In Her Book,0
5261,Meghan and Harry: Our baby joy,0
5262,Robert Pattinson and FKA twigs Might Get Back Together: 'That’s the Girl He Wants to Marry',0
5263,"Donald Trump Is Not Welcome at ‘Harry Potter and the Cursed Child,’ Says Play’s Hermione",0
5264,   Kim Kardashian Bashed For Using Phone Bashed For Using Phone At Serena Williams Wedding ,0
5265,'Live' Host's Strange Pre-Camera Ritual,0
5266,"Kylie Jenner's 'Baby Bump' Video is From January, Couldn't Be Real",0
5267,How Brody Jenner and Dad Caitlyn Jenner Repaired Their Relationship After Her Transition,0
5268,Selena Gomez Revealed Her #1 Binge-Watching Outfit,0
5269,Connecting People Through News,0
5270,"Kathy Griffin Releases Harvey Levin’s Phone Number, Claims Andy Cohen Asked Her To Do Cocaine",0
5271,Liam Payne,0
5272,Khloe Kardashian & Tristan Thompson: Why She’s Hoping Baby Comes During NBA All-Star Break,0
5273,Blake Shelton Loves How Gwen Stefani Kisses Him — It’s What ‘Locked Him In’,0
5274,Ruby Rose Opens Up About Health Crisis — And Why We May Be Seeing Her In A Wheelchair,0
5275,Kylie Jenner’s mystery pregnancy might be the most confusing Kardashian situation ever,0
5276,Angelina Jolie Refuses To ‘Shy Away’ from Jennifer Aniston at Golden Globes If They Run Into Each Other,0
5277,What I know about women: Joshua Jackson,0
5278,Mike Tyson Offered SERIOUS Ca$h To Fight Russian Dictator Vladimir Putin,0
5279,Report: Reese Witherspoon and Meryl Streep Have 'Power Struggle' on 'Big Little Lies' Set,0
5280,UPDATE: Steven Tyler Denies Seizure Reports,0
5281,Jay Z & Beyonce: He Was Brought To Tears Holding ‘His New Son’ For The First Time Ever,0
5282,Is Beyonce Pregnant Again? Fans Buzzing About Possible Baby Bump,0
5283,Jessica Simpson Gives Birth,0
5284,"Halle Berry Is Officially ""Done with Love""",0
5285,"Fans Blast Kylie Jenner and Travis Scott for ""Looking Bored"" During Jennifer Lopez's Epic VMAs Performance",0
5286,Morgan Freeman Narrates One of Hillary Clinton’s Closing Campaign Ads,0
5287,Kim Kardashian plants a kiss on sweet son Saint at party,0
5288,Justin Bieber accidentally hits photographer with pick-up truck after church service,0
5289,Female First Forum,0
5290,Rob Kardashian and Jennifer Lawrence are dating,0
5291,Justin Bieber 'caught with mystery blonde' amid Selena Gomez 'break-up',0
5292,Christian Bale Offered $100 Million to Return as Batman? Not So Fast,0
5293,Jamie Foxx Spotted Visiting Katie Holmes in N.Y.C. Amid a Romantic Summer,0
5294,Did Pippa Middleton Ban Meghan Markle from Her Wedding?,0
5295,"Sofia Coppola triumphs with The Beguiled, a suspenseful Civil War revenge comedy",0
5296,Behati Prinsloo gives Adam Levine a kiss at his star ceremony,0
5297,Scientology Drama On Good Morning America – Katie Holmes Was “Terrified” Of Jenna Elfman!,0
5298,Margot Robbie Marries Tom Ackerley in Secret Wedding Ceremony,0
5299,Tickets to Taylor's Reputation Tour Are Not Selling Swiftly,0
5300,Johnny McDaid: 5 Things to Know About Courteney Cox’s New Man,0
5301,Rihanna wants to get together with Chris Brown and I’m irrationally upset about it,0
5302,Megyn Kelly trashes Donna Karan for defending Harvey Weinstein,0
5303,Could Megyn Kelly Replace Savannah Guthrie On 'Today' Show?,0
5304,George Clooney,0
5305,Why Brad Pitt Is 'Not Looking to Leap Into a Serious Relationship' Right Now (Exclusive),0
5306,Jennifer Lopez & Alex Rodriguez Look Like a Million Bucks Together at Friend's Wedding!,0
5307,Kylie Jenner Reignites Travis Scott Engagement Rumors With Diamond Ring On THAT Finger — Pic,0
5308,Chance The Rapper Responds To Donald Trump,0
5309,Jessica Simpson Mom Shamed Sexy Photo,0
5310,"New romance rumors hit Caitlyn Jenner and Sophie Hutchins, plus more news",0
5311,Female First Forum,0
5312,"WILD ABOUT HARRY: Drake scared away from ""haunted Houdini house""",0
5313,"Tom Cruise is 'diabolical,' says Leah Remini",0
5314,Angelina Jolie 'furious she can't take her children out of the US',0
5315,"'The Voice': Blake Shelton Gets Jealous as Gwen Stefani Fawns Ov - CBS News 8 - San Diego, CA News Station - KFMB Channel 8",0
5316,Affordable Fashion & Style Blog,0
5317,"'Battle of the Sexes' Premiere: Emma Stone on Working With ""Icon"" Billie Jean King",0
5318,September 11: Celebrities Remember 9/11 (TWEETS),0
5319,NASCAR owners threaten to fire drivers who protest,0
5320,The 7 signs that David Beckham is definitely having a midlife crisis,0
5321,Ryan Gosling and Eva Mendes Did Not Get Married [Updated],0
5322,Jamie Foxx Spends the Day With Katie Holmes and Suri Cruise Before Her First Day of School!,0
5323,BREAKING: First NFL Team Declares Bankruptcy Over Kneeling Thugs,0
5324,Court Orders Obama To Pay $400 Million In Restitution,0
5325,UPDATE: Second Roy Moore Accuser Works For Michelle Obama Right NOW -,0
5326,Oscar Pistorius Attempts To Commit Suicide,0
5327,Trump Votes For Death Penalty For Being Gay,0
5328,Putin says: ‘Pope Francis Is Not A Man Of God’ | Must-See !!,0
5329,New York Man Wanted For Infecting 240 Men And Women With HIV!!!,0
5330,Saudi Arabia to Behead 6 School Girls for Being With Their Male Friends Without Parents or a Guardian,0
5331,Malia Obama Fired From Cushy Internship At Spanish Embassy,0
5332,Target to Discontinue Sale of Holy Bible,0
5333,Youngest World Leader Bans George Soros’s Foundations From Austria,0
5334,BREAKING: Hillary Clinton Has Third Heart Attack-Docs Says She ‘Won’t Survive’,0
5335,"Barack Obama Tweets SICK Attack On John McCain, Says He Should Have Died",0
5336,President Trump Underscores US-Jamaica Relations,0
5337,Actress Sandra Bullock to Hillary Clinton if You Don't Like Our President You Can Leave and Never Come Back Again You Are One Jealous Woman Who Ls Nothing to Compare With Trump I Hope He Will Arrest Y,0
5338,Gretchen Carlson: “The 2nd Amendment Was Written Before Guns Were Invented”,0
5339,"Pope Francis At Mass: ‘Jesus Is Metaphorical, Not Literal’",0
5340,Black Men Arrested In Philadelphia Starbucks Settle For $2 Million,0
5341,ICE Detainer Issued for Suspected Wine Country Arsonist in Sonoma Jail,0
5342,Former presidents walk fine line in Trump’s America,0
5343,"Inside the Snapchat bloodbath: 60 minutes of terror which left 17 dead, bodies in classrooms and kids 'full of blood'",0
5344,BREAKING: Nancy Pelosi To Resign After New Revelations – NRTOnline,0
5345,"Donald Trump inauguration: Artists who won't perform at ceremony include Elton John, Celine Dion and John Legend",0
5346,BREAKING: Leaked Picture Of Obama Being Dragged Before A Judge In Handcuffs For Wiretapping Trump,0
5347,Clinton Campaign official arrested by FBI on child rape/trafficking charges,0
5348,"DONALD TRAIN NEWS: BREAKING: Rosa Parks’ Granddaughter SLAMS Racist Democrats, Endorses Trump",0
5349,"NRA President Jim Porter Falsely Accused of Saying, “It’s Only A Matter Of Time Before We Can Own Colored People Again”",0
5350,Biden raises possibility of 2020 presidential bid,0
5351,"NYC: PHYSICIAN and Wife Jump To Death…Leave Kids Behind Because They “Can’t Afford The Health Care” Only Hours After McCain, Murkowski, Collins and EVERY Democrat Voted To Keep Obamacare -",0
5352,Snapchat is shutting down!,0
5353,Rice told investigators why she unmasked Trump aides,0
5354,BREAKING: Meryl Streep Just Got Fired From A Major Project For Lying About Trump -,0
5355,Clinton Email: We Must Destroy Syria For Israel,0
5356,CNN host Fareed Zakaria calls for jihad rape of white women,0
5357,Could Trump Win The Nobel Peace Prize? Peace in Korean Peninsula Would Be Significant Foreign Policy Achievement,0
5358,UPDATE: Hillary Clinton Leaves The Country As Mueller Indictment Is Announced,0
5359,BREAKING: Illegal Muslim From Iran Arrested For Starting California Wildfire,0
5360,"NFL Lawyer, Who Claimed Super Bowl Is ‘Rigged’, Found Dead",0
5361,"Japanese Whaling Crew Eaten Alive By Killer Whales, 16 dead",0
5362,Barrels removed from Clinton property contain parts from 3 missing women.,0
5363,"Liberal Women Hate Me Because Of My “Striking Beauty And Intellect”, Says Kellyanne Conway",0
5364,Buzz Aldrin ‘passes UFO lie detector test leaving experts convinced that he encountered alien life’,0
5365,Full text: Jeff Flake on Trump speech transcript,0
5366,Mike Pence: “Allowing Rape Victims To Have Abortions Will Lead To Women Trying To Get Raped”,0
5367,"Paul Ryan: “22 Million Americans Choose To Be Poor, So It’s Their Own Problem If They Can’t Afford To Be Healthy”",0
5368,Pope Francis: Gun Owners 'Can’t Call Themselves Christian' Anymore,0
